UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
162609,"R",2996,"R",1092,"R",107,"R",6720,"R",1092,"R",240,"R",8120,"R",1092,"R",290,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2744,"R",840,"R",3584,"R",2884,"R",896,"R",3780,"R",2940,"R",1008,"R",3948,"R",2996,"R",1092,"R",4088,.,.,"R",6160,"R",840,"R",7000,"R",6300,"R",896,"R",7196,"R",6440,"R",1008,"R",7448,"R",6720,"R",1092,"R",7812,.,.,"R",7280,"R",840,"R",8120,"R",7420,"R",896,"R",8316,"R",7560,"R",1008,"R",8568,"R",8120,"R",1092,"R",9212,.,.,"R",1400,"R",1400,"R",1400,"R",1400,"R",5810,"R",7900,"R",9204,"R",9338,"R",3700,"R",2700,"R",2700,"R",2700,"R",7000,"R",7000,"R",7000,"R",7000,"R",5400,"R",4000,"R",4000,"R",4000,"R",3000,"R",3000,"R",3000,"R",3000
162654,"R",43412,"R",888,"R",1448,"R",43412,"R",888,"R",1448,"R",43412,"R",888,"R",1448,"R",9720,"R",0,"R",540,"R",9720,"Z",0,"R",540,"R",9720,"Z",0,"R",540,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",41400,"R",780,"R",42180,"R",42600,"R",816,"R",43416,"R",42600,"R",840,"R",43440,"R",43412,"R",888,"R",44300,.,.,"R",41400,"R",780,"R",42180,"R",42600,"R",816,"R",43416,"R",42600,"R",840,"R",43440,"R",43412,"R",888,"R",44300,.,.,"R",41400,"R",780,"R",42180,"R",42600,"R",816,"R",43416,"R",42600,"R",840,"R",43440,"R",43412,"R",888,"R",44300,.,.,"R",1000,"R",1200,"R",1200,"R",1200,"R",11942,"R",12300,"R",12670,"R",14506,"R",2300,"R",2500,"R",2500,"R",2500,"R",7000,"R",8000,"R",8500,"R",10000,"R",2700,"R",2700,"R",2700,"R",2700,"R",2700,"R",2700,"R",2700,"R",2700
162681,"R",13356,"R",987,"R",371,"R",13356,"R",987,"R",371,"R",13356,"R",987,"R",371,"R",10560,"R",854,"R",440,"R",10560,"R",854,"R",440,"R",10560,"R",854,"R",440,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13356,"R",940,"R",14296,"R",13356,"R",969,"R",14325,"R",13356,"R",907,"R",14263,"R",13356,"R",987,"R",14343,.,.,"R",13356,"R",940,"R",14296,"R",13356,"R",969,"R",14325,"R",13356,"R",907,"R",14263,"R",13356,"R",987,"R",14343,.,.,"R",13356,"R",940,"R",14296,"R",13356,"R",969,"R",14325,"R",13356,"R",907,"R",14263,"R",13356,"R",987,"R",14343,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5601,"R",4920,"R",4960,"R",4959,"R",4770,"R",2190,"R",3189,"R",3190,"R",3354,"R",2190,"R",2471,"R",2470
162690,"R",3388,"R",574,"R",121,"R",5320,"R",574,"R",190,"R",7000,"R",574,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3042,"R",522,"R",3564,"R",3042,"R",522,"R",3564,"R",3094,"R",522,"R",3616,"R",3690,"R",570,"R",4260,.,.,"R",4758,"R",522,"R",5280,"R",4758,"R",522,"R",5280,"R",4862,"R",522,"R",5384,"R",5790,"R",570,"R",6360,.,.,"R",6266,"R",522,"R",6788,"R",6266,"R",522,"R",6788,"R",6396,"R",522,"R",6918,"R",7590,"R",570,"R",8160,.,.,"R",2030,"R",1874,"R",1720,"R",1650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10206,"R",11061,"R",11222,"R",11222,"R",2436,"R",2435,"R",2266,"R",2280,"R",2436,"R",2435,"R",2266,"R",2280
162706,"R",3096,"R",619,"R",129,"R",5268,"R",619,"R",220,"R",7441,"R",619,"R",310,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2784,"R",557,"R",3341,"R",2976,"R",595,"R",3571,"R",3036,"R",607,"R",3643,"R",3096,"R",619,"R",3715,.,.,"R",4872,"R",557,"R",5429,"R",5064,"R",595,"R",5659,"R",5165,"R",607,"R",5772,"R",5268,"R",619,"R",5887,.,.,"R",6960,"R",557,"R",7517,"R",7152,"R",595,"R",7747,"R",7295,"R",607,"R",7902,"R",7441,"R",619,"R",8060,.,.,"R",1300,"R",1300,"R",1300,"R",1300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9000,"R",9000,"R",9000,"R",9000,"R",3546,"R",4174,"R",4174,"R",4328,"R",3546,"R",4174,"R",4174,"R",4328
162760,"R",38910,"R",582,"R",1134,"R",38910,"R",582,"R",1134,"R",38910,"R",582,"R",1134,"R",8550,"R",230,"R",475,"R",8550,"R",230,"R",475,"R",8550,"R",230,"R",475,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",34630,"R",520,"R",35150,"R",36000,"R",540,"R",36540,"R",37400,"R",560,"R",37960,"R",38910,"R",582,"R",39492,.,.,"R",34630,"R",520,"R",35150,"R",36000,"R",540,"R",36540,"R",37400,"R",560,"R",37960,"R",38910,"R",582,"R",39492,.,.,"R",34630,"R",520,"R",35150,"R",36000,"R",540,"R",36540,"R",37400,"R",560,"R",37960,"R",38910,"R",582,"R",39492,.,.,"R",1200,"R",1200,"R",1200,"R",1226,"R",11840,"R",12200,"R",12580,"R",12700,"R",3000,"R",3100,"R",3100,"R",3168,"R",10914,"R",11240,"R",11570,"R",11822,"R",3000,"R",3100,"R",3100,"R",3168,"R",3000,"R",3100,"R",3100,"R",3168
162779,"R",3726,"R",701,"R",138,"R",6102,"R",701,"R",226,"R",7452,"R",701,"R",276,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3168,"R",530,"R",3698,"R",3216,"R",539,"R",3755,"R",3264,"R",624,"R",3888,"R",3312,"R",624,"R",3936,.,.,"R",5160,"R",530,"R",5690,"R",5208,"R",539,"R",5747,"R",5256,"R",624,"R",5880,"R",5424,"R",624,"R",6048,.,.,"R",6240,"R",530,"R",6770,"R",6288,"R",539,"R",6827,"R",6336,"R",624,"R",6960,"R",6624,"R",624,"R",7248,.,.,"R",2000,"R",2400,"R",2400,"R",2400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13266,"R",15542,"R",16227,"R",16488,"R",2532,"R",3116,"R",3240,"R",3276,"R",2532,"R",3116,"R",3240,"R",3276
162928,"R",53740,"R",0,"R",1791,"R",53740,"Z",0,"R",1791,"R",53740,"Z",0,"R",1791,"R",53740,"R",2076,"R",1791,"R",53740,"R",2076,"R",1791,"R",53740,"R",2076,"R",1791,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",53400,"R",4609,"R",53400,"R",4609,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",48710,"R",0,"R",48710,"R",50410,"R",0,"R",50410,"R",52170,"R",0,"R",52170,"R",53740,"R",0,"R",53740,.,.,"R",48710,"R",0,"R",48710,"R",50410,"R",0,"R",50410,"R",52170,"R",0,"R",52170,"R",53740,"R",0,"R",53740,.,.,"R",48710,"R",0,"R",48710,"R",50410,"R",0,"R",50410,"R",52170,"R",0,"R",52170,"R",53740,"R",0,"R",53740,.,.,"R",1210,"R",1220,"R",1230,"R",1240,"R",14540,"R",14976,"R",15410,"R",15836,"R",1036,"R",1044,"R",1053,"R",1085,"R",9461,"R",10255,"R",10552,"R",11650,"R",1036,"R",1044,"R",1053,"R",1085,"R",1036,"R",1044,"R",1053,"R",1085
163046,"R",47520,"R",1400,"R",765,"R",47520,"R",1400,"R",765,"R",47520,"R",1400,"R",765,"R",17460,"R",60,"R",970,"R",17460,"R",60,"R",970,"R",17460,"R",60,"R",970,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",43800,"R",1400,"R",45200,"R",45030,"R",1400,"R",46430,"R",46160,"R",1400,"R",47560,"R",47520,"R",1400,"R",48920,.,.,"R",43800,"R",1400,"R",45200,"R",45030,"R",1400,"R",46430,"R",46160,"R",1400,"R",47560,"R",47520,"R",1400,"R",48920,.,.,"R",43800,"R",1400,"R",45200,"R",45030,"R",1400,"R",46430,"R",46160,"R",1400,"R",47560,"R",47520,"R",1400,"R",48920,.,.,"R",1250,"R",1250,"R",1250,"R",1250,"R",13310,"R",13870,"R",14150,"R",14430,"R",1500,"R",1550,"R",1560,"R",1600,"R",7830,"R",7870,"R",7920,"R",8010,"R",1645,"R",1670,"R",1670,"R",1690,"R",5195,"R",5260,"R",5270,"R",5280
163204,"R",7056,"R",360,"R",294,"R",7056,"R",360,"R",294,"R",11976,"R",360,"R",499,"R",8244,"R",270,"R",458,"R",8244,"R",270,"R",458,"R",11862,"R",270,"R",659,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6696,"R",360,"R",7056,"R",6816,"R",360,"R",7176,"R",6936,"R",360,"R",7296,"R",7056,"R",360,"R",7416,.,.,"R",6696,"R",360,"R",7056,"R",6816,"R",360,"R",7176,"R",6936,"R",360,"R",7296,"R",7056,"R",360,"R",7416,.,.,"R",11976,"R",360,"R",12336,"R",11976,"R",360,"R",12336,"R",11976,"R",360,"R",12336,"R",11976,"R",360,"R",12336,.,.,"R",0,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17820,"R",15430,"R",15430,"R",15430,"R",3550,"R",5850,"R",5850,"R",5850,"R",3550,"R",5850,"R",5850,"R",5850
163259,"R",9080,"R",1953,"R",394,"R",9080,"R",1953,"R",394,"R",37314,"R",1953,"R",1335,"R",14550,"R",1906,"R",721,"R",14550,"R",1906,"R",721,"R",31703,"R",1906,"R",1294,"Y",.,"Y",.,"Y",.,"Y",.,"R",40077,"R",1918,"R",74512,"R",1918,"R",36375,"R",1926,"R",64351,"R",1926,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",25487,"R",1910,"R",42900,"R",1910,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",31743,"R",1908,"R",46833,"R",1908,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
163268,"R",8534,"R",3244,"R",354,"R",8534,"R",3244,"R",354,"R",23628,"R",3244,"R",981,"R",11520,"R",2448,"R",640,"R",11520,"R",2448,"R",640,"R",19782,"R",2448,"R",1099,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8044,"R",2962,"R",11006,"R",8204,"R",3060,"R",11264,"R",8368,"R",3150,"R",11518,"R",8534,"R",3244,"R",11778,.,.,"R",8044,"R",2962,"R",11006,"R",8204,"R",3060,"R",11264,"R",8368,"R",3150,"R",11518,"R",8534,"R",3244,"R",11778,.,.,"R",20808,"R",2962,"R",23770,"R",21432,"R",3060,"R",24492,"R",22504,"R",3150,"R",25654,"R",23628,"R",3244,"R",26872,.,.,"R",1200,"R",1200,"R",1200,"R",1200,"R",11454,"R",11568,"R",11836,"R",12046,"R",2846,"R",2862,"R",2984,"R",3034,"R",13310,"R",13700,"R",13960,"R",14206,"R",3618,"R",3634,"R",3864,"R",3922,"R",3618,"R",3634,"R",3864,"R",3922
163286,"R",8651,"R",1944,"R",360,"R",8651,"R",1944,"R",360,"R",33272,"R",1944,"R",1387,"R",12906,"R",1620,"R",717,"R",12906,"R",1620,"R",717,"R",27864,"R",1620,"R",1548,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",21372,"R",3400,"R",49301,"R",4004,"Y",.,"Y",.,"Y",.,"Y",.,"R",8152,"R",1844,"R",9996,"R",8315,"R",1866,"R",10181,"R",8481,"R",1918,"R",10399,"R",8651,"R",1944,"R",10595,.,.,"R",8152,"R",1844,"R",9996,"R",8315,"R",1866,"R",10181,"R",8481,"R",1918,"R",10399,"R",8651,"R",1944,"R",10595,.,.,"R",29300,"R",1844,"R",31144,"R",30179,"R",1866,"R",32045,"R",31688,"R",1918,"R",33606,"R",33272,"R",1944,"R",35216,.,.,"R",1130,"R",1200,"R",1250,"R",1250,"R",10972,"R",12078,"R",12402,"R",12809,"R",2490,"R",2604,"R",2440,"R",2492,"R",13078,"R",13966,"R",14048,"R",14314,"R",3866,"R",3932,"R",4066,"R",4172,"R",3866,"R",3932,"R",4066,"R",4172
163295,"R",46870,"R",1760,"R",1950,"R",46870,"R",1760,"R",1950,"R",46870,"R",1760,"R",1950,"R",46870,"R",1760,"R",1950,"R",46870,"R",1760,"R",1950,"R",46870,"R",1760,"R",1950,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",42280,"R",1590,"R",43870,"R",43760,"R",1640,"R",45400,"R",45290,"R",1700,"R",46990,"R",46870,"R",1760,"R",48630,.,.,"R",42280,"R",1590,"R",43870,"R",43760,"R",1640,"R",45400,"R",45290,"R",1700,"R",46990,"R",46870,"R",1760,"R",48630,.,.,"R",42280,"R",1590,"R",43870,"R",43760,"R",1640,"R",45400,"R",45290,"R",1700,"R",46990,"R",46870,"R",1760,"R",48630,.,.,"R",1450,"R",1450,"R",1500,"R",1500,"R",12030,"R",12450,"R",12860,"R",13280,"R",1500,"R",1500,"R",1500,"R",1500,"R",10020,"R",10170,"R",10470,"R",10470,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500
163338,"R",5312,"R",2990,"R",220,"R",5312,"R",2990,"R",220,"R",15518,"R",2990,"R",572,"R",7800,"R",1848,"R",325,"R",7800,"R",1848,"R",325,"R",14496,"R",1848,"R",604,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",28722,"R",2089,"R",58046,"R",2089,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",5005,"R",2620,"R",7625,"R",5105,"R",2699,"R",7804,"R",5208,"R",2834,"R",8042,"R",5312,"R",2990,"R",8302,.,.,"R",5005,"R",2620,"R",7625,"R",5105,"R",2699,"R",7804,"R",5208,"R",2834,"R",8042,"R",5312,"R",2990,"R",8302,.,.,"R",14067,"R",2620,"R",16687,"R",14489,"R",2699,"R",17188,"R",15214,"R",2834,"R",18048,"R",15518,"R",2990,"R",18508,.,.,"R",1500,"R",1500,"R",2000,"R",2000,"R",9114,"R",9388,"R",9623,"R",9864,"R",3500,"R",3500,"R",4050,"R",4050,"R",9114,"R",9388,"R",11136,"R",11136,"R",3500,"R",3500,"R",4050,"R",4050,"R",8050,"R",8050,"R",9567,"R",9567
163426,"R",3840,"R",1338,"R",128,"R",7830,"R",2136,"R",261,"R",10860,"R",2742,"R",362,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3540,"R",1188,"R",4728,"R",3660,"R",1242,"R",4902,"R",3720,"R",1254,"R",4974,"R",3840,"R",1338,"R",5178,.,.,"R",7230,"R",1926,"R",9156,"R",7470,"R",2004,"R",9474,"R",7590,"R",2028,"R",9618,"R",7830,"R",2136,"R",9966,.,.,"R",9960,"R",2472,"R",12432,"R",10320,"R",2574,"R",12894,"R",10500,"R",2610,"R",13110,"R",10860,"R",2742,"R",13602,.,.,"R",1378,"R",1378,"R",1462,"R",1820,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13200,"R",13430,"R",13938,"R",14226,"R",3870,"R",3938,"R",4088,"R",4174,"R",3870,"R",3938,"R",4088,"R",4147
163453,"R",5369,"R",2531,"R",327,"R",5369,"R",2531,"R",327,"R",15636,"R",2531,"R",698,"R",7794,"R",1467,"R",515,"R",7794,"R",1467,"R",515,"R",15318,"R",1467,"R",933,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5060,"R",2448,"R",7508,"R",5161,"R",2475,"R",7636,"R",5264,"R",2502,"R",7766,"R",5369,"R",2531,"R",7900,.,.,"R",5060,"R",2448,"R",7508,"R",5161,"R",2475,"R",7636,"R",5264,"R",2502,"R",7766,"R",5369,"R",2531,"R",7900,.,.,"R",14734,"R",2448,"R",17182,"R",15029,"R",2475,"R",17504,"R",15330,"R",2502,"R",17832,"R",15636,"R",2531,"R",18167,.,.,"R",2500,"R",2500,"R",2500,"R",2000,"R",10246,"R",10490,"R",10650,"R",10862,"R",3695,"R",3695,"R",3695,"R",3339,"R",11876,"R",11876,"R",12338,"R",12445,"R",4045,"R",4045,"R",4045,"R",3339,"R",3795,"R",3795,"R",3795,"R",3299
163462,"R",39975,"R",1375,"R",1300,"R",39975,"R",1375,"R",1300,"R",39975,"R",1375,"R",1300,"R",12936,"R",0,"R",640,"R",12936,"Z",0,"R",640,"R",12936,"Z",0,"R",640,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",36250,"R",1250,"R",37500,"R",37700,"R",1300,"R",39000,"R",39200,"R",1350,"R",40550,"R",39975,"R",1375,"R",41350,.,.,"R",36250,"R",1250,"R",37500,"R",37700,"R",1300,"R",39000,"R",39200,"R",1350,"R",40550,"R",39975,"R",1375,"R",41350,.,.,"R",36250,"R",1250,"R",37500,"R",37700,"R",1300,"R",39000,"R",39200,"R",1350,"R",40550,"R",39975,"R",1375,"R",41350,.,.,"R",1300,"R",1300,"R",1300,"R",1300,"R",12400,"R",12610,"R",12830,"R",13075,"R",1400,"R",1400,"R",1400,"R",1400,"R",7500,"R",7500,"R",7500,"R",7500,"R",2300,"R",2300,"R",2300,"R",2300,"R",3900,"R",3900,"R",3900,"R",3900
