UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1M01,F1M02,F1M03,F1M04,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1H01,F1H02   
157401,116557371,233647333,80169828,313817161,430374532,53839367,4461140,17986778,22447918,73115310,269248925,342364235,364812153,73205305,159215284,28549184,22285087,-163853114,46196441,27348761,0,372149804,46719501,6264350,452482416,220918851,0,2083768,200560332,188443560,12116772,66220772,-32141103,46196441,68175108,5358956,924241,367419,0,367419,31779351,0,5548567,0,6905159,119058801,0,45344100,0,12878368,8663326,602347,1369510,3191632,620681,72669964,191728765,4378656,403899,8553,4040459,8831567,200560332,69705726,38754284,3413860,531958,8218020,2963867,13004378,4278505,22585114,7195024,20143615,11950121,12735819,34082820,5211443,0,0,0,0,4554208,188443560,75240591,31595405,22507298,12088265,1630670,45381331,-7395683,268918925,73205305,51347574,11601874,1137959,8443055,0,888372,42096007,64167267,50818398,613050,51431448,12735819,78108484,86351968
157438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460331,3261587,981918,0,0,0,0,,296671,,226063,10226570,0,8904600,0,6508477,1875964,0,-306977,71355,229394,17282813,27509383,0,0,0,11291,11291,27520674,11434220,7279633,0,0,60923,40560,2655982,1537631,4356692,2215425,2518288,1313955,2694195,0,0,,,,,2331737,26052037,12387204,3771923,2523761,2142569,426793,4799787,-1005894,24402928,8209923,3875132,1083443,183091,1226684,0,200977,7191981,9886176,7191981,0,7191981,2694195,,
157447,118758000,388690000,32269000,420959000,539717000,70980000,8247000,31518000,39765000,104519000,389399000,493918000,533683000,12104000,280404000,5076000,7616000,-228186000,64910000,51711000,0,531166000,92663000,4096000,679636000,290946000,0,0,264951000,258491000,6460000,105514000,-47064000,64910000,102537000,2162000,3174000,2482000,28000,2454000,14951000,0,4745000,0,8206000,138257000,0,51105000,0,16207000,11071000,0,14000,2500000,1453000,82350000,220607000,41155000,3189000,0,0,44344000,264951000,97727000,49354000,1869000,895000,14725000,4004000,35675000,13282000,36735000,10863000,44110000,13755000,13130000,14241000,1641000,0,0,0,0,279000,258491000,93794000,67395000,22806000,20069000,4063000,50364000,43551000,315866000,9172000,56628000,16104000,463000,11112000,0,170000,30854000,58703000,44157000,1416000,45573000,13130000,100219000,105272000
157483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013155,1956985,245656,0,0,0,0,,354029,,617249,10187074,0,12103446,0,9065585,3148058,0,134566,6046,425097,24882798,35069872,1054195,0,0,6046,1060241,36130113,15726315,9282607,0,0,843623,497949,1517004,733864,4251017,2294545,3242628,1524820,4133421,0,0,,,,,2186530,31900538,14333785,4886020,3567416,2323703,412628,6376986,-970646,18692411,7990681,3347072,1904181,118763,1998300,0,112177,9841515,13974936,9841515,0,9841515,4133421,,
157553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971616,2113222,340984,0,0,0,0,,195371,,249760,5870953,0,11562725,0,9236061,3139766,0,124574,89785,203464,24356375,30227328,0,0,0,1609,1609,30228937,12760116,6799911,0,0,1288286,502585,881919,385915,3645297,2071636,3053226,1396952,4350845,0,0,,,,,1170932,27150621,11156999,3849912,3649472,1943666,23010,6527562,-706863,18359723,6954612,3382154,1508751,115399,2348973,0,377722,9342752,13693597,9342752,0,9342752,4350845,,
157711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5276437,4206480,475873,0,0,0,0,,224748,,229764,10413302,0,13422800,0,13716336,4284025,0,167957,172326,490450,32253894,42667196,487133,0,0,16427,503560,43170756,16906031,10254876,0,0,39863,11283,3517349,1763075,4805734,2835987,4413716,1947420,5785500,0,0,,,,,1993111,37461304,16812641,4973029,4074977,2470401,79735,9050521,-1971742,25188660,13294616,4813903,1968321,263581,2998754,0,554844,14481100,20266600,14481100,0,14481100,5785500,,
157739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146203,3990870,705673,22100,0,22100,0,,194173,,300588,7359607,0,11118678,0,7584335,1673664,0,206771,151935,196017,20931400,28291007,0,0,0,54372,54372,28345379,13241140,7393574,0,0,241322,141248,2039301,1147967,4539377,2920518,2497890,1208530,3177603,0,0,,,,,763395,26500028,12811837,3698718,2964186,1423391,75834,5526062,-1208953,16720652,8414341,3038900,1367527,63389,1156498,0,590189,7527486,10705089,7527486,0,7527486,3177603,,
157854,260354014,724777287,196258592,921035879,1181389893,64138228,22112729,36271566,58384295,150513782,384911935,535425717,593810012,184599866,572175921,122935406,46599602,-274592686,467118243,54873074,51379319,839124503,248404015,54117141,1247898052,523120765,0,0,603573584,562667836,40905748,505191443,-78978948,467118243,9928707,1679140,48974674,42322,0,42322,0,,851394,,4065252,65541489,0,3945922,0,0,0,0,3000,2237420,525989,6712331,72253820,0,0,0,4479435,4479435,76733255,13296472,4963121,0,0,46851962,1481676,8351782,441341,7790629,1902376,19509360,7744687,0,0,0,,,,,2390501,98190706,16533201,5889314,20674616,2168980,37468,52887127,309358,35116898,7603174,5908036,,,,,,,,,,,,56803514,62855598
157951,100172001,469714453,22780022,492494475,592666476,83291649,14188721,34945971,49134692,163100375,445224347,608324722,657459414,128006612,298367126,17353547,16238202,-441466776,-109507901,12627736,68706566,615787090,151070014,6064732,854256138,384541687,0,0,344075294,329818467,14256827,-71494030,-52270698,-109507901,133756585,31670,97241,327803,327803,0,22542902,0,13769134,0,21472544,191997879,0,73907300,0,38744412,20559911,4522046,0,17262,2002709,139753640,331751519,12323775,0,0,0,12323775,344075294,142283106,76889329,8951849,3755148,16690588,7022706,27475292,12588684,42447161,16885647,39211226,17413528,21555011,24360612,5655055,0,0,0,0,6843622,329818467,144003180,45621780,30530335,28043348,6332312,75287512,17177912,445224347,128006612,79009693,23739557,19851660,4980153,0,0,41354396,89925766,66661486,1709269,68370755,21555011,15376469,16238202
158088,3307417,7825256,295871,8121127,11428544,5598389,63994,2215837,2279831,0,39054597,39054597,41334428,3347050,7825256,1794136,289536,-37563473,-27654545,3516754,0,12752014,6562922,0,22831690,15006434,0,0,20933090,18024089,2909001,-13286519,-17277027,-27654545,2224387,2534913,519487,0,0,0,169029,,0,,802079,6249895,0,6394512,0,4338100,1007746,0,74027,7998,0,11822383,18072278,150000,0,0,2710812,2860812,20933090,7558428,5265574,0,0,0,0,1287818,653893,1286723,919060,3975378,1476691,2224386,262284,68242,,,,,1429072,18024089,8383460,2921186,1346249,650625,0,4722569,,,,,4084876,18126,176267,0,0,3231458,7510727,5286341,0,5286341,2224386,289536,289537
158431,10583272,20738201,876159,21614360,32197632,8161510,136612,3419634,3556246,65287641,0,65287641,68843887,7461551,20738201,4634265,850000,-62168762,-35946296,1600000,1469859,15966903,8124766,0,27161528,6423327,0,0,53035631,49065895,3969736,-36522529,-3393503,-35946296,17366575,2829703,1810631,331330,0,331330,263450,,76080,,191724,22869493,0,11226207,0,17732401,1111349,0,0,16181,0,30086138,52955631,0,0,80000,0,80000,53035631,18997808,12745562,0,0,1719179,353821,2410632,881215,2529533,1277416,5863186,2717565,11725416,724952,323186,,,,,5095189,49065895,19455472,6243819,2275373,1188979,0,19902252,2989811,39597157,5940310,7725519,17464277,268124,713077,0,175024,2066414,20686916,8961500,0,8961500,11725416,770000,850000
158662,33227869,56068093,14967906,71035999,104263868,33540565,90000,9600550,9690550,2475000,205975156,208450156,218140706,15919638,63204264,22793668,3207105,-185460948,-96255911,7492938,0,83555920,17270422,6709621,115028901,48707401,0,0,114591875,112505013,2086862,-63650563,-34692210,-96255911,36730237,5018472,1597606,2185495,0,2185495,1198569,,0,,285310,47015689,0,27105315,0,36284147,0,0,0,433695,1602650,65425807,112441496,2130379,0,20000,0,2150379,114591875,45148511,30546125,0,0,0,0,8214847,5166317,6084166,3162252,12583740,4360811,21611211,1176340,572474,,,,,17686198,112505013,43807979,18205708,11726051,3426526,113365,35225384,12892242,123363217,11659319,31128277,35251867,1118166,673100,0,281517,1,37324651,15713440,0,15713440,21611211,2629515,2649515
158884,6375844,39000901,605640,39606541,45982385,3059266,0,1270409,1270409,0,25995275,25995275,27265684,1378425,39000901,3475561,579774,-22658694,20397542,2815145,0,30244480,2891897,12176464,48127986,9127085,0,0,25911837,15392647,10519190,16132646,-6254294,20397542,4340250,669681,202045,11266,0,11266,27373,,0,,20414,5271029,0,3764771,0,5444866,0,0,23955,51085,291696,9576373,14847402,8167146,2887289,10000,0,11064435,25911837,4974541,3440746,0,0,0,0,823778,483803,1144114,629790,2552734,1386232,2963761,10168,6215,,,,,2923551,15392647,5949786,2193108,1696313,931298,0,4622142,1208702,13212929,807524,3059266,5365552,79314,0,0,0,0,5444866,2481105,0,2481105,2963761,1602831,1398487
159009,15094151,121931036,26691965,148623001,163717152,14066196,3824817,11366385,15191202,212363307,0,212363307,227554509,9156262,42917820,18661026,7246829,-127753098,-58927423,9414049,0,206850156,34641313,6966446,257871964,135940928,0,0,95805725,91269795,4535930,-39624108,-23839245,-58927423,23616408,7827721,490943,203833,0,203833,25921073,0,930096,0,942325,59932399,0,13568618,0,17897739,0,0,587338,1518205,891,33572791,93505190,200285,2100250,0,0,2300535,95805725,18766014,13686916,1164799,490224,55201,48102,3107285,1716892,5853831,2702642,14918611,6044361,7969126,23746509,4724997,0,0,0,0,15688419,91269795,31223574,8168287,4818459,6452627,2607893,37998955,4711369,59431574,6036072,8807483,17282815,615724,490943,0,0,4028841,22418323,12947431,1501766,14449197,7969126,7246829,7246829
159373,233484593,281715625,37652911,319368536,552853129,54390823,702088,39481255,40183343,10695058,596847468,607542526,647725869,35738779,271511016,19423301,34194210,-401349223,-76220696,26737228,9500230,585346024,110325936,9624817,741534235,459899143,80533,0,589528852,545679025,43849827,-26103994,-93966529,-76220696,54555273,36008851,11243698,360345820,332209,360013611,8425438,0,8145866,0,2169260,480894206,0,82568514,0,2795986,0,0,1798340,4115790,3356745,94635375,575529581,13094151,65120,840000,0,13999271,589528852,214785158,135112435,37796539,15229257,215290013,107384792,21585912,10569433,7079370,3187094,37649026,20835961,2747285,8745722,1854743,0,0,0,0,0,545679025,294173715,69481151,39347348,14305550,504698,127866563,-11934971,348685510,23648612,50230081,974463,1327035,19500,0,53017,4502542,6876557,4129272,0,4129272,2747285,34689006,35649663
159382,13636313,26878468,4408908,31287376,44923689,5531859,135000,8087427,8222427,3115000,46592642,49707642,57930069,2512135,23628468,4592792,3316142,-41524058,-9986656,5747126,4755916,36703925,8201889,0,55408856,28530388,0,0,29309249,29809692,-500443,-4404794,-5081419,-9986656,14062831,188294,602245,78236,0,78236,2283302,0,206767,0,75031,17496706,0,5115368,0,6073470,0,0,366775,194036,62894,11812543,29309249,0,0,0,0,0,29309249,14240112,6436022,15499,3111,7300,4000,2356101,1070191,2624264,1120737,3728494,1476990,4648096,2141098,1119950,0,0,0,0,48728,29809692,11231001,4724098,4236539,268609,179575,9169870,2361314,23947887,1312909,4953828,6073470,90100,0,0,54000,1873489,8091059,3170149,272814,3442963,4648096,18500700,18658975
159391,454921824,1196609581,300905748,1497515329,1952437153,189228305,21096851,223165151,244262002,390872122,1702042806,2092914928,2337176930,110424718,806410992,238139768,103998674,-1454485624,-305936190,111510322,29649388,1577862528,553661312,7856566,2280540116,1091513698,0,7583163,1135037900,1150881962,-15844062,58694741,-348786869,-305936190,339776570,115349036,53520224,32178621,0,32178621,188623320,0,29435115,0,18968093,777850979,0,226491001,0,25738469,0,0,70805672,1310303,2988175,327333620,1105184599,13598186,10037849,3473724,2743542,29853301,1135037900,355264764,166142699,259973024,115528025,80922402,41935923,111805080,51428998,36517181,15839725,68952709,33463043,41910967,193980245,52882140,0,0,0,0,1555590,1150881962,477220553,167707365,137047116,23445754,13953596,331507578,92029899,920862793,71465691,154302637,25738469,2252316,1686125,0,9972424,101005921,140655255,83108278,15636010,98744288,41910967,529053674,558283343
159407,7025400,18123661,607400,18731061,25756461,4321542,0,5256667,5256667,0,35287724,35287724,40544391,2502536,18123661,1759940,416102,-33268627,-12968924,2350216,0,34366727,5914270,0,42631213,24507553,0,0,20144096,21294275,-1150179,-4228410,-7590335,-12968924,7093120,121566,399457,46383,0,46383,1900136,,7067,,56929,9624658,0,4870045,0,5046692,0,0,430520,28064,44117,10419438,20044096,0,100000,0,0,100000,20144096,10355618,5127964,11303,2250,1452,0,754497,334925,1828319,876115,2997810,1195210,3354564,1985364,355873,,,,,5348,21294275,7892337,3335062,3273562,135979,5729,6651606,1407495,16768063,1578309,4123954,5046692,69148,1250,0,207907,888773,6213770,2545221,313985,2859206,3354564,2136278,2214982
159416,16428096,18180079,7929123,26109202,42537298,19296639,0,4858073,4858073,0,69499205,69499205,74357278,13333952,18180079,9161785,7318936,-60518093,-25857293,4757598,0,46187112,17464498,0,68409208,50229129,0,0,53001056,49442015,3559041,-15326788,-14089546,-25857293,33137696,454763,706662,9019,0,9019,2698159,0,349545,0,892216,38248060,0,8245429,0,4723991,0,0,1150634,519778,113164,14752996,53001056,0,0,0,0,0,53001056,28332961,11647559,699082,323717,921997,247787,4442084,2012301,3834400,1752183,6375801,2438286,1711215,3124475,907981,0,0,0,0,0,49442015,19329814,6883419,4312899,459183,0,18456700,3103338,36686167,11659902,18715568,4723991,257034,0,0,326785,1864332,7172142,5277340,183587,5460927,1711215,22763397,26310899
159647,51011972,253521019,112161053,365682072,416694044,26591263,5757352,17151659,22909011,125139147,258812873,383952020,406861031,13553443,144979791,23921840,65686636,-211717434,22870833,33034423,5415275,303444354,84160734,39003917,465058703,211537684,0,33110,203349328,189533686,13815642,72935859,-63880668,22870833,77724018,7204044,3290903,1344922,0,1344922,23950321,0,309650,0,1204069,115027927,0,29099750,0,11579162,0,0,15671830,2252758,6003389,64606889,179634816,4044827,18041598,1628087,0,23714512,203349328,54898276,29829424,24700163,12165374,217824,89005,17403283,6466961,7348648,2946871,19451546,10733278,11581091,53319863,8766827,0,0,0,0,612992,189533686,70997740,27119719,9718746,11507667,4208677,65981137,11683806,130016071,6746074,22800417,11373544,205618,2531802,0,6076059,31854395,52041418,36523537,3936790,40460327,11581091,66937367,72014404
159717,51240192,144554169,30643020,175197189,226437381,14076266,1280000,8471780,9751780,28272295,158594038,186866333,196618113,9120888,117695886,31022495,13100000,-127043735,34774646,11296619,4643069,178425099,34685363,38044531,267094681,122540512,0,0,109690512,90280122,19410390,46728966,-31364710,34774646,41981444,499811,1924432,30951,0,30951,10948740,0,502769,0,2554519,58442666,0,19437492,0,10421302,0,0,1712954,1947011,215072,33733831,92176497,15373959,1540056,600000,0,17514015,109690512,30182627,19700804,403252,320631,790061,425969,8897695,5341409,5598242,2964470,9185066,4988633,2566863,15564480,3625112,0,0,0,0,17091836,90280122,37367028,13930895,8261469,6940946,1494596,22285188,6153447,76884763,4740482,11715886,10421302,0,0,0,0,8681358,19102660,15806706,729091,16535797,2566863,18749324,20050729
159939,50638649,218232659,29680066,247912725,298551374,28828584,3136115,11675889,14812004,49666691,260201386,309868077,324680081,21511787,165429853,25043747,22127198,-231412708,-18811910,67649000,11818263,371859355,85147438,5320286,541794342,323761683,200000,0,165740047,159585897,6154150,31359835,-56325895,-18811910,56132715,7870314,25699597,7720709,273171,7447538,13889351,0,148172,0,7891445,119352303,0,29113270,0,10900348,0,0,1746357,1645084,405539,43810598,163162901,1937811,54259,0,585076,2577146,165740047,39831523,26615158,10294864,6694808,19288881,13275833,8806746,5603130,8990985,4418973,16427472,8236119,6866679,15168134,3598637,0,0,0,0,33910613,159585897,70139562,19313206,17080732,11713627,1810682,39528088,6047948,125191633,14898310,25560768,10900348,455611,1251386,0,928682,6913001,20449028,13096667,485682,13582349,6866679,21754520,22127193
159966,53551330,98599648,10008287,108607935,162159265,15456496,2090000,7519782,9609782,52090125,174668477,226758602,236368384,9792819,58393499,11201220,17969902,-156110063,-68545442,14875050,6566898,150127070,42237319,1220150,215026487,106418552,0,0,89539177,86711812,2827365,-26802254,-44570553,-68545442,36641560,544721,921998,262049,95662,166387,18849753,0,187628,0,962564,58370273,0,15099715,0,10247778,0,0,547178,576614,3053636,29524921,87895194,678155,965828,0,0,1643983,89539177,33903088,18724087,1457357,757826,1090630,613917,7855415,3582043,7941305,3231208,9970178,4721825,3901981,20412790,4036031,0,0,0,0,179068,86711812,35666937,15533346,6848887,6965975,2819998,18876669,-1111168,74237402,4956870,12608231,10179812,157342,12136898,0,819123,4249736,27542911,22391444,1249486,23640930,3901981,8772090,8568349
159993,38776139,149327906,45520627,194848533,233624672,22447408,3743741,14258124,18001865,62338025,219437701,281775726,299777591,11751547,83689463,19184940,26746113,-185077574,-55457058,21465520,0,223016140,44070080,4141288,292693028,143365122,0,0,135971166,140419398,-4448232,-5542939,-45465887,-55457058,57796292,3989952,8406150,702639,79893,622746,18832784,0,426557,0,885215,91039589,0,25818215,0,13959765,0,0,867800,2502089,1395305,44543174,135582763,70582,317821,0,0,388403,135971166,47915180,23183613,7664631,4031489,8987817,3249807,7644752,3413338,10942096,4226682,17713899,6667917,9982161,27538716,6963461,0,0,0,0,2030146,140419398,51736307,23681419,14979194,6621615,1661617,41739246,1321439,111202956,6163477,19446467,13714385,184892,1682954,0,0,12227882,27810113,15686582,2141370,17827952,9982161,29443104,31401914
160010,4422597,3619438,0,3619438,8042035,2442743,153666,837886,991552,20665792,0,20665792,21657344,6063566,3619438,2202724,0,-23058294,-17236132,1227101,0,8428564,6400560,0,16056225,12436787,0,0,10024368,8405165,1619203,-16325883,-2529452,-17236132,968977,826146,157219,0,0,0,0,,22705,,3013,1978060,0,4464284,0,3051789,530235,0,0,0,0,8046308,10024368,0,0,0,0,0,10024368,3328518,2743334,0,0,0,0,203912,177067,658067,458858,1567642,885438,1093887,0,0,,,,,1553139,8405165,4372797,464255,851366,311716,0,2405031,-722755,8047986,5413159,1586411,3051789,0,79729,0,0,0,3131518,2037631,0,2037631,1093887,,
160038,43452387,56911474,19103851,76015325,119467712,21186234,355000,11259661,11614661,1995000,184790156,186785156,198399817,9805910,54561474,16249268,11205351,-149567874,-67551781,7899652,3541784,115829129,29377466,784548,157432579,106750422,0,6229227,114116788,112307887,1808901,-37422325,-31938357,-67551781,52672924,1353779,4438444,803911,0,803911,3405213,0,4624823,0,3789043,71088137,0,21135713,0,19022698,0,0,0,1715984,127896,42002291,113090428,280857,143093,500000,102410,1026360,114116788,43818783,27471002,209136,0,958797,517601,9664984,4311140,8931580,3668199,10856840,5985512,11594832,10667355,4751931,0,0,0,0,15605580,112307887,46705385,18681056,8650629,5964241,102410,32204166,11116652,96753405,4835674,19122754,18767677,255021,0,0,2125104,13122301,34270103,22675130,141,22675271,11594832,15436743,16860653
