UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,STUFACR,XSTUFACR
172699,R,2990,R,4730,R,63,R,3139,R,2,R,0,R,3137,R,2507,R,80,R,40,R,0,R,0,R,40,R,13,R,33,16,R
172802,A,,A,,A,,R,4,R,0,R,0,R,4,R,4,R,100,R,12,R,0,R,0,R,12,R,9,R,75,7,R
172866,R,9,R,43,R,21,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,10,R
172918,R,406,R,1405,R,29,R,439,R,0,R,0,R,439,R,300,R,68,R,55,R,0,R,0,R,55,R,24,R,44,22,R
172927,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,9,R
172954,R,153,R,875,R,17,R,189,R,0,R,0,R,189,R,119,R,63,R,80,R,0,R,0,R,80,R,43,R,54,17,R
172963,R,703,R,3918,R,18,R,806,R,0,R,0,R,806,R,446,R,55,R,426,R,0,R,0,R,426,R,195,R,46,28,R
173045,R,418,R,705,R,59,R,435,R,0,Z,0,R,435,R,312,R,72,R,1,R,0,Z,0,R,1,R,0,R,0,12,R
173063,R,328,R,1604,R,20,R,303,R,0,R,0,R,303,R,162,R,53,R,106,R,0,R,0,R,106,R,40,R,38,19,R
173115,R,96,R,528,R,18,R,73,R,0,R,0,R,73,R,44,R,60,R,32,R,0,R,0,R,32,R,10,R,31,21,R
173124,R,732,R,1607,R,46,R,740,R,0,R,0,R,740,R,536,R,72,R,17,R,0,R,0,R,17,R,9,R,53,21,R
173142,R,175,R,337,R,52,R,136,R,0,R,0,R,136,R,109,R,80,A,,A,,A,,A,,A,,A,,12,R
173160,R,608,R,891,R,68,R,581,R,0,R,0,R,581,R,493,R,85,R,6,R,0,R,0,R,6,R,3,R,50,12,R
173203,R,452,R,2088,R,22,R,474,R,0,R,0,R,474,R,271,R,57,R,97,R,0,R,0,R,97,R,42,R,43,18,R
173258,R,529,R,581,R,91,R,522,R,0,R,0,R,522,R,507,R,97,A,,A,,A,,A,,A,,A,,9,R
173300,R,597,R,678,R,88,R,568,R,0,R,0,R,568,R,480,R,85,A,,A,,A,,A,,A,,A,,12,R
173328,R,244,R,1245,R,20,R,245,R,0,R,0,R,245,R,186,R,76,R,0,Z,0,Z,0,R,0,Z,0,A,,18,R
173416,R,376,R,1104,R,34,R,387,R,0,R,0,R,387,R,266,R,69,R,97,R,0,R,0,R,97,R,47,R,48,21,R
173452,R,195,R,233,R,84,R,183,R,2,R,0,R,181,R,154,R,85,R,0,R,0,R,0,R,0,R,0,A,,12,R
173461,R,443,R,2516,R,18,R,438,R,0,R,0,R,438,R,269,R,61,R,233,R,0,R,0,R,233,R,128,R,55,21,R
173470,A,,A,,A,,R,6,R,0,R,0,R,6,R,6,R,100,A,,A,,A,,A,,A,,A,,12,R
173559,R,728,R,2653,R,27,R,712,R,0,R,0,R,712,R,440,R,62,R,305,R,0,R,0,R,305,R,146,R,48,18,R
173638,R,364,R,1569,R,23,R,302,R,0,R,0,R,302,R,189,R,63,R,65,R,0,R,0,R,65,R,26,R,40,18,R
173647,R,651,R,688,R,95,R,541,R,1,R,0,R,540,R,471,R,87,R,0,Z,0,Z,0,R,0,Z,0,A,,11,R
173665,R,538,R,681,R,79,R,535,R,3,R,0,R,532,R,394,R,74,A,,A,,A,,A,,A,,A,,12,R
173708,R,331,R,1914,R,17,R,332,R,0,R,0,R,332,R,204,R,61,R,247,R,0,R,0,R,247,R,126,R,51,21,R
173735,R,151,R,535,R,28,R,167,R,0,R,0,R,167,R,104,R,62,R,27,R,0,R,0,R,27,R,11,R,41,16,R
173744,A,,A,,A,,R,93,Z,0,Z,0,R,93,R,74,R,80,A,,A,,A,,A,,A,,A,,16,R
173799,R,376,R,1868,R,20,R,405,R,0,R,0,R,405,R,237,R,59,R,180,R,0,R,0,R,180,R,62,R,34,23,R
173805,R,241,R,670,R,36,R,219,R,0,R,0,R,219,R,130,R,59,R,53,R,0,R,0,R,53,R,25,R,47,19,R
173902,R,621,R,632,R,98,R,543,R,0,R,0,R,543,R,520,R,96,A,,A,,A,,A,,A,,A,,10,R
173911,R,375,R,1171,R,32,R,395,R,0,R,0,R,395,R,224,R,57,R,124,R,0,R,0,R,124,R,55,R,44,16,R
173920,R,2364,R,3965,R,60,R,2252,R,0,R,0,R,2252,R,1676,R,74,R,15,R,0,R,0,R,15,R,3,R,20,22,R
173957,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,8,R
173993,R,155,R,667,R,23,R,183,R,0,R,0,R,183,R,94,R,51,R,31,R,0,R,0,R,31,R,13,R,42,22,R
174020,R,128,R,2065,R,6,R,85,R,0,R,0,R,85,R,56,R,66,R,41,R,0,R,0,R,41,R,25,R,61,16,R
174066,R,5962,R,9902,R,60,R,6181,R,0,Z,0,R,6181,R,5733,R,93,R,12,R,0,Z,0,R,12,R,8,R,67,17,R
174075,R,202,R,1121,R,18,R,187,R,0,Z,0,R,187,R,128,R,68,R,13,R,0,Z,0,R,13,R,5,R,38,16,R
174118,R,72,R,72,R,100,R,87,R,0,R,0,R,87,R,72,R,83,A,,A,,A,,A,,A,,A,,30,R
174127,R,174,R,239,R,73,R,133,R,0,R,0,R,133,R,115,R,86,A,,A,,A,,A,,A,,A,,11,R
174136,R,492,R,2513,R,20,R,536,R,0,R,0,R,536,R,281,R,52,R,421,R,0,R,0,R,421,R,176,R,42,23,R
174154,R,30,R,107,R,28,R,15,R,0,R,0,R,15,R,7,R,47,R,10,R,0,R,0,R,10,R,6,R,60,12,R
174190,A,,A,,A,,R,35,R,0,R,0,R,35,R,28,R,80,R,0,R,0,R,0,R,0,R,0,A,,14,R
174233,R,2209,R,3328,R,66,R,2258,R,0,Z,0,R,2258,R,1777,R,79,R,17,R,0,Z,0,R,17,R,7,R,41,18,R
174251,R,368,R,489,R,75,R,352,R,0,Z,0,R,352,R,273,R,78,R,4,R,0,Z,0,R,4,R,0,R,0,11,R
174321,A,,A,,A,,R,44,Z,0,Z,0,R,44,R,33,R,75,A,,A,,A,,A,,A,,A,,16,R
174358,R,786,R,1436,R,55,R,832,R,0,R,0,R,832,R,597,R,72,R,10,R,0,R,0,R,10,R,3,R,30,19,R
174376,R,446,R,2579,R,17,R,436,R,0,R,0,R,436,R,237,R,54,R,369,R,0,R,0,R,369,R,171,R,46,24,R
174385,A,,A,,A,,R,0,Z,0,Z,0,R,0,Z,0,A,,R,0,Z,0,Z,0,R,0,Z,0,A,,2,R
174428,R,1015,R,4456,R,23,R,903,R,0,R,0,R,903,R,490,R,54,R,522,R,0,R,0,R,522,R,253,R,48,26,R
174437,R,220,R,390,R,56,R,201,R,0,R,0,R,201,R,161,R,80,R,0,R,0,R,0,R,0,R,0,A,,17,R
174473,R,370,R,1534,R,24,R,331,R,0,R,0,R,331,R,198,R,60,R,116,R,0,R,0,R,116,R,62,R,53,18,R
174491,R,411,R,1695,R,24,R,391,R,0,R,0,R,391,R,302,R,77,R,8,R,0,R,0,R,8,R,1,R,13,16,R
174507,R,1,R,133,R,1,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,12,R
174525,R,22,R,41,R,54,R,17,R,0,R,0,R,17,R,4,R,24,R,0,R,0,R,0,R,0,R,0,A,,9,R
174570,R,106,R,1260,R,8,R,74,R,0,R,0,R,74,R,30,R,41,R,66,R,0,R,0,R,66,R,37,R,56,20,R
174604,R,55,R,133,R,41,R,58,R,0,R,0,R,58,R,34,R,59,R,6,R,0,R,0,R,6,R,0,R,0,18,R
174738,R,679,R,2074,R,33,R,687,R,0,R,0,R,687,R,376,R,55,R,207,R,0,R,0,R,207,R,109,R,53,22,R
174747,R,437,R,471,R,93,R,519,R,0,R,0,R,519,R,460,R,89,R,0,R,0,R,0,R,0,R,0,A,,12,R
174756,R,580,R,1871,R,31,R,590,R,0,R,0,R,590,R,308,R,52,R,305,R,0,R,0,R,305,R,151,R,50,23,R
174783,R,1236,R,4306,R,29,R,1457,R,0,R,0,R,1457,R,1050,R,72,R,40,R,0,R,0,R,40,R,22,R,55,20,R
174792,R,398,R,429,R,93,R,465,R,0,R,0,R,465,R,405,R,87,R,0,R,0,R,0,R,0,R,0,A,,12,R
174817,R,306,R,428,R,71,R,300,R,0,R,0,R,300,R,247,R,82,R,0,R,0,R,0,R,0,R,0,A,,18,R
174844,R,809,R,856,R,95,R,786,R,2,R,0,R,784,R,710,R,91,A,,A,,A,,A,,A,,A,,12,R
174862,R,152,R,503,R,30,R,129,R,0,R,0,R,129,R,101,R,78,R,12,R,0,R,0,R,12,R,7,R,58,18,R
174899,R,397,R,794,R,50,R,482,R,0,R,0,R,482,R,385,R,80,R,0,R,0,R,0,R,0,R,0,A,,13,R
174914,R,1759,R,1976,R,89,R,1391,R,1,Z,0,R,1390,R,1192,R,86,R,0,R,0,R,0,R,0,R,0,A,,14,R
174978,A,,A,,A,,R,38,R,0,Z,0,R,38,R,22,R,58,R,5,R,0,Z,0,R,5,R,3,R,60,20,R
175005,R,400,R,951,R,42,R,387,R,0,R,0,R,387,R,303,R,78,R,0,Z,0,Z,0,R,0,Z,0,A,,10,R
175014,R,137,R,905,R,15,R,4,R,0,R,0,R,4,R,2,R,50,R,0,R,0,R,0,R,0,R,0,A,,17,R
175041,R,647,R,2635,R,25,R,687,R,0,R,0,R,687,R,404,R,59,R,473,R,0,R,0,R,473,R,231,R,49,24,R
175078,R,338,R,3925,R,9,R,329,R,0,R,0,R,329,R,214,R,65,R,2,R,0,R,0,R,2,R,1,R,50,15,R
175120,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,18,R
175157,R,169,R,359,R,47,R,207,R,0,R,0,R,207,R,108,R,52,R,2,R,0,R,0,R,2,R,1,R,50,25,R
175227,R,231,R,478,R,48,R,8,R,0,R,0,R,8,R,8,R,100,R,0,R,0,R,0,R,0,R,0,A,,11,R
175236,R,460,R,1393,R,33,R,540,R,0,R,0,R,540,R,340,R,63,R,110,R,0,R,0,R,110,R,47,R,43,19,R
175263,R,164,R,859,R,19,R,179,R,0,R,0,R,179,R,107,R,60,R,70,R,0,R,0,R,70,R,27,R,39,16,R
175272,R,1530,R,2188,R,70,R,1595,R,0,R,0,R,1595,R,1239,R,78,R,11,R,0,R,0,R,11,R,4,R,36,18,R
175315,R,659,R,3449,R,19,R,747,R,0,R,0,R,747,R,420,R,56,R,396,R,0,R,0,R,396,R,164,R,41,24,R
175342,R,600,R,801,R,75,R,732,R,0,R,0,R,732,R,531,R,73,R,10,R,0,R,0,R,10,R,2,R,20,18,R
175421,R,204,R,637,R,32,R,221,Z,0,Z,0,R,221,R,147,R,67,R,19,Z,0,Z,0,R,19,R,8,R,42,10,R
175430,R,127,R,256,R,50,R,126,R,0,R,0,R,126,R,92,R,73,R,1,R,0,R,0,R,1,R,0,R,0,14,R
175494,A,,A,,A,,R,36,R,0,R,0,R,36,R,29,R,81,A,,A,,A,,A,,A,,A,,16,R
175519,R,511,R,881,R,58,R,423,R,0,R,0,R,423,R,257,R,61,R,46,R,0,R,0,R,46,R,6,R,13,16,R
175528,R,34,R,39,R,87,R,61,R,0,R,0,R,61,R,17,R,28,R,1,R,0,R,0,R,1,R,1,R,100,10,R
175573,R,725,R,1439,R,50,R,744,R,0,R,0,R,744,R,509,R,68,R,44,R,0,R,0,R,44,R,11,R,25,20,R
175607,A,,A,,A,,R,4,R,0,R,0,R,4,R,3,R,75,A,,A,,A,,A,,A,,A,,15,R
175616,R,283,R,1307,R,22,R,318,R,0,R,0,R,318,R,213,R,67,R,2,R,0,R,0,R,2,R,1,R,50,12,R
175643,R,706,R,1478,R,48,R,815,R,0,R,0,R,815,R,457,R,56,R,19,R,0,R,0,R,19,R,2,R,11,20,R
175652,R,819,R,2112,R,39,R,768,R,0,R,0,R,768,R,514,R,67,R,128,R,0,R,0,R,128,R,91,R,71,19,R
175698,A,,A,,A,,R,18,R,0,R,0,R,18,R,12,R,67,R,11,R,0,R,0,R,11,R,8,R,73,10,R
175722,A,,A,,A,,R,1,R,0,R,0,R,1,R,1,R,100,A,,A,,A,,A,,A,,A,,10,R
175786,R,2297,R,5790,R,40,R,2265,R,0,R,0,R,2265,R,1477,R,65,R,316,Z,0,Z,0,R,316,R,111,R,35,17,R
175810,R,1107,R,2787,R,40,R,1070,R,0,R,0,R,1070,R,717,R,67,R,122,R,0,R,0,R,122,R,33,R,27,18,R
175829,R,1397,R,2708,R,52,R,1359,R,0,R,0,R,1359,R,918,R,68,R,111,Z,0,Z,0,R,111,R,19,R,17,19,R
175856,R,825,R,1294,R,64,R,925,R,0,R,0,R,925,R,493,R,53,R,8,R,0,R,0,R,8,R,0,R,0,15,R
175883,R,1004,R,1990,R,50,R,1089,R,0,R,0,R,1089,R,598,R,55,R,74,R,0,R,0,R,74,R,12,R,16,25,R
175935,R,695,R,2160,R,32,R,674,Z,0,Z,0,R,674,R,366,R,54,R,65,Z,0,Z,0,R,65,R,13,R,20,16,R
175980,R,245,R,262,R,94,R,229,R,0,R,0,R,229,R,180,R,79,R,0,Z,0,Z,0,R,0,Z,0,A,,9,R
176008,R,541,R,969,R,56,R,534,R,0,R,0,R,534,R,324,R,61,R,33,R,0,R,0,R,33,R,15,R,45,18,R
176017,R,3400,R,4960,R,69,R,3646,R,9,R,0,R,3637,R,3089,R,85,R,48,R,0,R,0,R,48,R,30,R,63,17,R
176035,R,186,R,861,R,22,R,217,R,0,R,0,R,217,R,136,R,63,R,0,R,0,R,0,R,0,R,0,A,,13,R
176044,R,355,R,787,R,45,R,402,R,0,R,0,R,402,R,248,R,62,R,3,R,0,R,0,R,3,R,2,R,67,13,R
176053,R,514,R,1030,R,50,R,564,R,0,R,0,R,564,R,450,R,80,R,7,R,0,R,0,R,7,R,2,R,29,15,R
176062,A,,A,,A,,R,13,R,0,R,0,R,13,R,12,R,92,A,,A,,A,,A,,A,,A,,27,R
176071,R,1866,R,2744,R,68,R,1769,R,0,R,0,R,1769,R,1106,R,63,R,208,R,0,R,0,R,208,R,32,R,15,22,R
176080,R,3550,R,5640,R,63,R,3428,R,1,R,0,R,3427,R,2735,R,80,R,7,R,0,R,0,R,7,R,2,R,29,17,R
176169,R,1144,R,1616,R,71,R,1069,R,0,R,0,R,1069,R,725,R,68,R,54,R,0,R,0,R,54,R,15,R,28,22,R
176178,R,1770,R,3587,R,49,R,1920,R,0,R,0,R,1920,R,1084,R,56,R,83,R,0,R,0,R,83,R,33,R,40,22,R
176239,R,1124,R,2815,R,40,R,824,R,0,R,0,R,824,R,546,R,66,R,219,R,0,R,0,R,219,R,77,R,35,18,R
176318,R,251,R,343,R,73,R,228,R,0,R,0,R,228,R,112,R,49,R,19,R,0,R,0,R,19,R,5,R,26,19,R
176336,R,30,R,52,R,58,R,5,R,3,R,0,R,2,R,2,R,100,R,3,R,2,R,0,R,1,R,1,R,100,5,R
176354,R,631,R,994,R,63,R,571,R,10,R,0,R,561,R,357,R,64,R,4,R,0,R,0,R,4,R,1,R,25,24,R
176372,R,2024,R,3825,R,53,R,1895,R,0,R,0,R,1895,R,1359,R,72,R,8,R,0,R,0,R,8,R,3,R,38,17,R
176390,A,,A,,A,,R,12,R,0,R,0,R,12,R,8,R,67,A,,A,,A,,A,,A,,A,,13,R
176406,R,152,R,210,R,72,R,195,R,0,R,0,R,195,R,145,R,74,R,1,R,0,R,0,R,1,R,0,R,0,11,R
176479,R,161,R,576,R,28,R,171,R,0,R,2,R,173,R,147,R,85,R,2,Z,0,Z,0,R,2,R,1,R,50,14,R
176628,R,168,R,349,R,48,R,183,R,0,R,0,R,183,R,125,R,68,A,,A,,A,,A,,A,,A,,12,R
176664,R,36,R,55,R,65,R,34,R,0,R,0,R,34,R,20,R,59,R,1,R,0,R,0,R,1,R,1,R,100,12,R
176716,A,,A,,A,,R,10,R,0,R,0,R,10,R,7,R,70,R,7,R,0,R,0,R,7,R,5,R,71,25,R
176770,R,1,R,133,R,1,R,1,R,0,R,0,R,1,R,1,R,100,R,2,R,0,R,0,R,2,R,2,R,100,9,R
176789,R,46,R,112,R,41,R,37,R,0,R,0,R,37,R,23,R,62,R,6,R,0,R,0,R,6,R,2,R,33,12,R
176798,A,,A,,A,,R,16,R,0,R,0,R,16,R,12,R,75,R,45,R,0,R,0,R,45,R,32,R,71,11,R
176910,R,36,R,59,R,61,R,37,R,1,R,0,R,36,R,23,R,64,R,10,R,0,R,0,R,10,R,2,R,20,12,R
176947,R,324,R,437,R,74,R,275,R,0,R,0,R,275,R,202,R,73,R,4,R,0,R,0,R,4,R,2,R,50,12,R
176965,R,1459,R,3061,R,48,R,1665,R,1,R,0,R,1664,R,1160,R,70,R,26,R,0,R,0,R,26,R,12,R,46,17,R
176983,A,,A,,A,,R,22,R,0,R,0,R,22,R,20,R,91,R,20,R,0,R,0,R,20,R,18,R,90,3,R
177038,R,2,R,29,R,7,R,1,Z,0,Z,0,R,1,R,1,R,100,R,0,Z,0,Z,0,R,0,Z,0,A,,7,R
177056,A,,A,,A,,R,9,R,0,R,0,R,9,R,7,R,78,R,9,R,0,R,0,R,9,R,5,R,56,6,R
177065,R,319,R,2727,R,12,R,263,R,0,R,0,R,263,R,182,R,69,R,125,R,0,R,0,R,125,R,46,R,37,25,R
177083,R,8,R,18,R,44,R,14,R,0,R,0,R,14,R,12,R,86,A,,A,,A,,A,,A,,A,,5,R
177117,R,96,R,104,R,92,R,86,R,0,R,0,R,86,R,57,R,66,R,0,R,0,R,0,R,0,R,0,A,,6,R
177135,R,820,R,1223,R,67,R,860,R,1,R,0,R,859,R,553,R,64,R,188,R,0,R,0,R,188,R,60,R,32,13,R
177144,R,288,R,363,R,79,R,305,R,0,R,0,R,305,R,204,R,67,A,,A,,A,,A,,A,,A,,14,R
177214,R,377,R,463,R,81,R,361,R,0,R,0,R,361,R,300,R,83,R,0,R,0,R,0,R,0,R,0,A,,11,R
177250,R,549,R,1187,R,46,R,494,R,0,R,0,R,494,R,307,R,62,R,111,R,1,R,0,R,110,R,35,R,32,16,R
177287,A,,A,,A,,R,10,R,0,R,0,R,10,R,8,R,80,R,0,R,0,R,0,R,0,R,0,A,,16,R
177302,A,,A,,A,,R,188,R,0,R,0,R,188,R,135,R,72,A,,A,,A,,A,,A,,A,,10,R
177339,R,372,R,457,R,81,R,400,R,0,R,0,R,400,R,316,R,79,R,0,R,0,R,0,R,0,R,0,A,,15,R
177418,R,183,R,275,R,67,R,139,R,0,R,0,R,139,R,103,R,74,R,0,R,0,R,0,R,0,R,0,A,,10,R
177436,A,,A,,A,,R,2,R,0,R,0,R,2,R,2,R,100,A,,A,,A,,A,,A,,A,,11,R
177472,R,1979,R,3509,R,56,R,2119,Z,0,Z,0,R,2119,R,1296,R,61,R,788,Z,0,Z,0,R,788,R,270,R,34,15,R
177542,R,129,R,315,R,41,R,133,R,0,R,0,R,133,R,79,R,59,R,1,R,0,R,0,R,1,R,0,R,0,12,R
177551,R,507,R,713,R,71,R,260,R,0,R,0,R,260,R,170,R,65,R,10,R,0,R,0,R,10,R,1,R,10,17,R
177588,A,,A,,A,,R,2,R,0,R,0,R,2,R,1,R,50,A,,A,,A,,A,,A,,A,,25,R
177603,A,,A,,A,,R,10,R,0,R,0,R,10,R,6,R,60,R,2,R,0,R,0,R,2,R,2,R,100,5,R
177676,R,791,R,1272,R,62,R,779,R,1,R,0,R,778,R,463,R,60,R,172,R,0,R,0,R,172,R,74,R,43,18,R
177685,A,,A,,A,,R,39,R,0,R,0,R,39,R,33,R,85,A,,A,,A,,A,,A,,A,,12,R
177719,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,9,R
177746,R,139,R,207,R,67,R,171,R,0,R,0,R,171,R,140,R,82,A,,A,,A,,A,,A,,A,,9,R
177816,R,8,R,21,R,38,R,8,R,0,R,0,R,8,R,7,R,88,A,,A,,A,,A,,A,,A,,7,R
177870,A,,A,,A,,R,11,R,0,R,0,R,11,R,11,R,100,A,,A,,A,,A,,A,,A,,7,R
177931,A,,A,,A,,R,10,R,0,R,0,R,10,R,6,R,60,A,,A,,A,,A,,A,,A,,3,R
177940,R,398,R,872,R,46,R,453,R,0,R,0,R,453,R,225,R,50,R,6,R,0,R,0,R,6,R,2,R,33,18,R
177968,R,1052,R,1832,R,57,R,928,R,0,R,0,R,928,R,652,R,70,R,8,R,0,R,0,R,8,R,1,R,13,14,R
177977,R,610,R,786,R,78,R,510,R,0,R,0,R,510,R,436,R,85,R,10,R,0,R,0,R,10,R,6,R,60,12,R
177986,R,18,R,93,R,19,R,7,R,0,R,0,R,7,R,2,R,29,R,1,R,0,R,0,R,1,R,0,R,0,13,R
177995,R,2500,R,6652,R,38,R,2462,R,3,R,0,R,2459,R,1503,R,61,R,1087,R,0,R,0,R,1087,R,391,R,36,13,R
178004,A,,A,,A,,R,1,Z,0,Z,0,R,1,R,1,R,100,R,5,Z,0,Z,0,R,5,R,2,R,40,7,R
178059,R,668,R,1423,R,47,R,604,R,0,R,0,R,604,R,517,R,86,A,,A,,A,,A,,A,,A,,14,R
178077,A,,A,,A,,R,2,R,0,R,0,R,2,R,1,R,50,A,,A,,A,,A,,A,,A,,13,R
178110,R,9,R,27,R,33,R,8,R,0,R,0,R,8,R,5,R,63,A,,A,,A,,A,,A,,A,,11,R
178183,A,,A,,A,,R,23,Z,0,Z,0,R,23,R,21,R,91,A,,A,,A,,A,,A,,A,,6,R
178208,R,29,R,220,R,13,R,19,R,0,R,0,R,19,R,12,R,63,R,9,R,0,R,0,R,9,R,1,R,11,18,R
178217,R,534,R,738,R,72,R,593,R,0,R,0,R,593,R,373,R,63,R,62,R,1,R,0,R,61,R,27,R,44,19,R
178244,R,252,R,2730,R,9,R,276,R,0,R,0,R,276,R,183,R,66,R,3,R,0,R,0,R,3,R,3,R,100,19,R
178341,R,861,R,1956,R,44,R,908,R,1,R,0,R,907,R,554,R,61,R,50,R,0,R,0,R,50,R,13,R,26,19,R
178369,R,520,R,1072,R,49,R,391,R,1,R,0,R,390,R,172,R,44,R,1,R,0,R,0,R,1,R,0,R,0,16,R
178387,R,986,R,1373,R,72,R,882,R,5,R,0,R,877,R,541,R,62,R,64,R,1,R,0,R,63,R,15,R,24,17,R
178396,R,4615,R,5715,R,81,R,4096,R,5,R,0,R,4091,R,3575,R,87,R,38,R,0,R,0,R,38,R,26,R,68,17,R
178402,R,1175,R,2363,R,50,R,1218,R,0,R,0,R,1218,R,891,R,73,R,26,R,0,R,0,R,26,R,9,R,35,15,R
178411,R,1309,R,1652,R,79,R,1414,R,1,R,0,R,1413,R,1178,R,83,R,12,R,0,R,0,R,12,R,9,R,75,18,R
178420,R,465,R,2012,R,23,R,469,R,1,R,0,R,468,R,354,R,76,R,13,R,1,R,0,R,12,R,1,R,8,19,R
178448,R,873,R,2358,R,37,R,870,R,0,R,0,R,870,R,535,R,61,R,272,R,0,R,0,R,272,R,84,R,31,23,R
178466,A,,A,,A,,R,20,R,0,R,0,R,20,R,19,R,95,A,,A,,A,,A,,A,,A,,4,R
178527,A,,A,,A,,R,9,R,0,R,0,R,9,R,5,R,56,R,13,R,0,R,0,R,13,R,11,R,85,12,R
178615,R,1097,R,1754,R,63,R,1322,R,3,R,0,R,1319,R,1101,R,83,R,6,R,0,R,0,R,6,R,4,R,67,17,R
178624,R,1315,R,1989,R,66,R,1162,R,0,R,0,R,1162,R,906,R,78,R,54,R,0,R,0,R,54,R,36,R,67,22,R
178679,R,133,R,186,R,72,R,106,R,0,R,0,R,106,R,86,R,81,R,3,R,0,R,0,R,3,R,2,R,67,15,R
178697,R,314,R,343,R,92,R,367,R,0,R,0,R,367,R,276,R,75,R,1,R,0,R,0,R,1,R,1,R,100,14,R
178721,R,216,R,1363,R,16,R,225,R,0,R,0,R,225,R,123,R,55,R,222,R,0,R,0,R,222,R,66,R,30,15,R
178767,R,7,R,32,R,22,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,0,R,0,R,0,A,,10,R
178828,A,,A,,A,,R,16,R,0,R,0,R,16,R,15,R,94,A,,A,,A,,A,,A,,A,,2,R
178891,R,425,R,756,R,56,R,18,R,0,R,0,R,18,R,11,R,61,R,1,R,0,R,0,R,1,R,0,R,0,11,R
178989,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,7,R
179043,R,402,R,859,R,47,R,430,R,0,R,0,R,430,R,368,R,86,A,,A,,A,,A,,A,,A,,14,R
179052,A,,A,,A,,R,30,R,0,R,0,R,30,R,15,R,50,A,,A,,A,,A,,A,,A,,6,R
179159,R,1511,R,3743,R,40,R,1632,R,0,R,0,R,1632,R,1462,R,90,R,1,R,0,R,0,R,1,R,1,R,100,9,R
179195,A,,A,,A,,R,8,R,0,R,0,R,8,R,4,R,50,A,,A,,A,,A,,A,,A,,17,R
179229,A,,A,,A,,R,8,R,0,R,0,R,8,R,7,R,88,A,,A,,A,,A,,A,,A,,7,R
179238,A,,A,,A,,R,14,R,0,R,0,R,14,R,12,R,86,A,,A,,A,,A,,A,,A,,4,R
179256,R,7,R,45,R,16,R,1,R,0,Z,0,R,1,R,1,R,100,R,0,Z,0,Z,0,R,0,R,0,A,,5,R
179265,R,107,R,137,R,78,R,106,R,0,R,0,R,106,R,95,R,90,A,,A,,A,,A,,A,,A,,9,R
179308,R,2147,R,4644,R,46,R,2384,R,0,R,0,R,2384,R,1399,R,59,R,1110,R,0,R,0,R,1110,R,416,R,37,19,R
179326,R,438,R,952,R,46,R,453,R,0,R,0,R,453,R,322,R,71,R,21,R,0,R,0,R,21,R,8,R,38,12,R
179344,R,370,R,987,R,37,R,356,R,0,R,0,R,356,R,180,R,51,R,62,R,0,R,0,R,62,R,12,R,19,14,R
179450,R,6,R,167,R,4,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,12,R
179511,A,,A,,A,,R,22,R,0,R,0,R,22,R,14,R,64,R,18,R,0,R,0,R,18,R,6,R,33,10,R
179539,R,902,R,2221,R,41,R,879,R,1,R,0,R,878,R,548,R,62,R,209,R,1,R,0,R,208,R,68,R,33,21,R
179548,R,117,R,157,R,75,R,129,Z,0,Z,0,R,129,R,82,R,64,R,0,Z,0,Z,0,R,0,R,0,A,,11,R
179557,R,1466,R,3300,R,44,R,1680,R,0,R,0,R,1680,R,1250,R,74,R,113,R,0,R,0,R,113,R,52,R,46,20,R
179566,R,3006,R,7083,R,42,R,3182,R,0,R,0,R,3182,R,2471,R,78,R,55,R,0,R,0,R,55,R,25,R,45,21,R
179645,R,569,R,1242,R,46,R,639,R,2,R,0,R,637,R,369,R,58,R,179,R,0,R,0,R,179,R,69,R,39,19,R
179715,R,351,R,576,R,61,R,329,R,0,R,0,R,329,R,182,R,55,R,94,R,0,R,0,R,94,R,38,R,40,21,R
179867,R,1785,R,2084,R,86,R,1771,R,1,Z,0,R,1770,R,1711,R,97,R,7,R,0,Z,0,R,7,R,3,R,43,7,R
179894,R,483,R,964,R,50,R,511,R,0,R,0,R,511,R,398,R,78,R,4,R,0,R,0,R,4,R,1,R,25,12,R
179946,R,173,R,205,R,84,R,174,R,0,R,0,R,174,R,133,R,76,A,,A,,A,,A,,A,,A,,11,R
179955,R,167,R,204,R,82,R,198,R,0,R,0,R,198,R,144,R,73,A,,A,,A,,A,,A,,A,,10,R
